tweet_id,created_at,user_name,screen_name,original_text,cleaned_text,normalized_text,preprocessed_text
2077727199206293942,Thu Jul 16 12:09:01 +0000 2026,aya🍀,syashana,@Novit_aa Ya gimana ya kak semua ini salah pemerintah gara2 pertamax naik ya semua ke pertalite😭,ya gimana ya kak semua ini salah pemerintah gara pertamax naik ya semua ke pertalite,ya bagaimana ya kak semua ini salah pemerintah gara pertamax naik ya semua ke pertalite,bagaimana kak semua salah perintah gara pertamax naik semua pertalite
2077726580626075922,Thu Jul 16 12:06:33 +0000 2026,Maxime,gagitutem,@kalistohenituse Mana yang bilang “yang naik kan pertamax. Ga bakal ngaruh ke kehidupan kita orang biasa” pengen gua toyor pala nya pake kapak,mana yang bilang yang naik kan pertamax ga bakal ngaruh ke kehidupan kita orang biasa pengen gua toyor pala nya pake kapak,mana yang bilang yang naik kan pertamax enggak bakal ngaruh ke kehidupan kita orang biasa pengin gua toyor kepala nya pakai kapak,mana bilang naik kan pertamax enggak bakal ngaruh hidup orang biasa pengin gua toyor kepala nya pakai kapak
2077724221946601575,Thu Jul 16 11:57:11 +0000 2026,murau,Vanadiagfrn,@txtdrimedia Makan noh yang ngebandingin harga pertamax sama bensin di luar negeri waktu kenaikan harga kmrn.. bela terus junjungan lo yang payah itu,makan noh yang ngebandingin harga pertamax sama bensin di luar negeri waktu kenaikan harga kmrn bela terus junjungan lo yang payah itu,makan noh yang ngebandingin harga pertamax sama bensin di luar negeri waktu kenaikan harga kemarin bela terus junjungan lo yang payah itu,makan noh ngebandingin harga pertamax sama bensin luar negeri waktu naik harga kemarin bela terus junjung lo payah
2077718217460760973,Thu Jul 16 11:33:19 +0000 2026,damnimuraw🍉,whypagung,@txtdrimedia Diantara mereka ada yang bilang “pertamax cuman naik 4ribu aja koar koar” ga ya?,diantara mereka ada yang bilang pertamax cuman naik ribu aja koar koar ga ya,diantara mereka ada yang bilang pertamax cuman naik ribu saja koar koar enggak ya,antara bilang pertamax cuman naik ribu koar koar enggak
2077705548099924191,Thu Jul 16 10:42:59 +0000 2026,SaadillahAkbar,akb2703,"@Prg_rizkayy @thejurgenholic Si jerigen yang bikin pertamax naik, gebukin aja lah dia",si jerigen yang bikin pertamax naik gebukin aja lah dia,sih jerigen yang bikin pertamax naik gebukin saja lah dia,jerigen bikin pertamax naik gebukin lah
2077699590145605693,Thu Jul 16 10:19:18 +0000 2026,Chris,ChrisGrat14,"Klo Iran ngambek, harga pertamax ga turun setahun keknya.",klo iran ngambek harga pertamax ga turun setahun keknya,kalo iran mengambek harga pertamax enggak turun setahun kayaknya,iran ambek harga pertamax enggak turun tahun kayak
2077658906457997638,Thu Jul 16 07:37:38 +0000 2026,Kompas Otomotif,KompasOtomotif,"Meski belum berdampak besar, Mazda mengakui kenaikan harga Pertamax memengaruhi psikologis sebagian calon konsumennya. https://t.co/HGLbVVIWaJ",meski belum berdampak besar mazda mengakui kenaikan harga pertamax memengaruhi psikologis sebagian calon konsumennya,meski belum berdampak besar mazda mengakui kenaikan harga pertamax memengaruhi psikologis sebagian calon konsumennya,meski dampak besar mazda aku naik harga pertamax pengaruh psikologis bagi calon konsumen
2077656091954139300,Thu Jul 16 07:26:27 +0000 2026,Nunaaa ❤️🖤,semurbetawi_,"Pemandangan yg biasa di Kalimantan wkwkwk.. Ini buat nimbun atau dijual lagi, jd buat yg umum sering bgt ga kebagian. Jd mau ga mau beli di mereka yg jual dieceran, harga pertalite seliter 16rb, pertamax 19-20rb 😂",pemandangan yg biasa di kalimantan wkwkwk ini buat nimbun atau dijual lagi jd buat yg umum sering bgt ga kebagian jd mau ga mau beli di mereka yg jual dieceran harga pertalite seliter rb pertamax rb,pemandangan yang biasa di kalimantan wkwkwk ini buat nimbun atau dijual lagi jadi buat yang umum sering banget enggak kebagian jadi mau enggak mau beli di mereka yang jual dieceran harga pertalite seliter ribu pertamax ribu,pandang biasa kalimantan wkwkwk buat nimbun jual jadi buat umum sering banget enggak bagi jadi mau enggak mau beli jual ecer harga pertalite liter ribu pertamax ribu
2077647493073137944,Thu Jul 16 06:52:17 +0000 2026,Imad,Imade_kun,"Tolong buat pihak @pertamina tolong di cek SPBU Pondok Bambu 34.134.02 takarannya ga sesuai dengan apa yang keluar.

Saya udah 4x beli di sana Pertamax dengan harga Rp30.000 dan isi nya ga sesuai. Beda sama SPBU Pertamina Jatiwaringin 34.13.603 yang takarannya jauh lebih baik.",tolong buat pihak tolong di cek spbu pondok bambu takarannya ga sesuai dengan apa yang keluar saya udah x beli di sana pertamax dengan harga rp dan isi nya ga sesuai beda sama spbu pertamina jatiwaringin yang takarannya jauh lebih baik,tolong buat pihak tolong di cek spbu pondok bambu takarannya enggak sesuai dengan apa yang keluar saya sudah kali beli di sana pertamax dengan harga rp dan isi nya enggak sesuai beda sama spbu pertamina jatiwaringin yang takarannya jauh lebih baik,buat pihak cek spbu pondok bambu takar enggak sesuai apa keluar kali beli sana pertamax harga rp isi nya enggak sesuai beda sama spbu pertamina jatiwaringin takar jauh lebih baik
2077637066087866418,Thu Jul 16 06:10:51 +0000 2026,keke.,cattokeke,@txtdrimedia akun yg kmrn bilang demo harga pertamax naik itu belain org kaya mana ya????? pgn say hi aja sih,akun yg kmrn bilang demo harga pertamax naik itu belain org kaya mana ya pgn say hi aja sih,akun yang kemarin bilang demo harga pertamax naik itu membela orang kayak mana ya pengin sayang hi saja sih,akun kemarin bilang demo harga pertamax naik bela orang kayak mana pengin sayang hi
2077621772338462930,Thu Jul 16 05:10:05 +0000 2026,Pandekaminang,Pandekaminang49,@NenkMonica BuzzeRp bego bilang yg naik pertamax ga ngaruh ke pertalite. Pemikiran mereka mana nyampe.,buzzerp bego bilang yg naik pertamax ga ngaruh ke pertalite pemikiran mereka mana nyampe,buzzerp bego bilang yang naik pertamax enggak ngaruh ke pertalite pemikiran mereka mana sampai,buzzerp bego bilang naik pertamax enggak ngaruh pertalite pikir mana
2077615145820582318,Thu Jul 16 04:43:45 +0000 2026,OKE!,DiDiDon_,"@txtdrimedia kemarin pas pertamax naik juga narasinya, ""selagi bukan pertalite yang naik gapapa, lagian juga pertamax untuk orang kaya"". ga lama dari narasi itu, kejadian. dibantuin demo, malah dikatain. yaudalah, dinyanyiin aja lagi lagu MBG nya",kemarin pas pertamax naik juga narasinya selagi bukan pertalite yang naik gapapa lagian juga pertamax untuk orang kaya ga lama dari narasi itu kejadian dibantuin demo malah dikatain yaudalah dinyanyiin aja lagi lagu mbg nya,kemarin pas pertamax naik juga narasinya selagi bukan pertalite yang naik gapapa lagian juga pertamax untuk orang kayak enggak lama dari narasi itu kejadian dibantuin demo malah dikatai yaudalah dinyanyikan saja lagi lagu mbak nya,kemarin pas pertamax naik narasi bukan pertalite naik gapapa lagi pertamax orang kayak enggak lama narasi jadi dibantuin demo malah katai yaudalah nyanyi lagu mbak nya
2077613072198549874,Thu Jul 16 04:35:31 +0000 2026,xyz,deannial_,"Isi pertamax 50rb cuman naik 4-5 strip, pertalit isi 50rb keisi full masih kembali seribu...",isi pertamax rb cuman naik strip pertalit isi rb keisi full masih kembali seribu,isi pertamax ribu cuman naik strip pertalit isi ribu keisi full masih kembali seribu,isi pertamax ribu cuman naik strip pertalit isi ribu isi full ribu
2077612073757086001,Thu Jul 16 04:31:33 +0000 2026,Helm Proyek,Innosensius_,@menbrrr Awal pertamax naik sudah diprediksi bakalan langka Pertalite. Malah langka semua sekarang. Sebenarnya pemerintah kerja apa sih?,awal pertamax naik sudah diprediksi bakalan langka pertalite malah langka semua sekarang sebenarnya pemerintah kerja apa sih,awal pertamax naik sudah diprediksi bakalan langka pertalite malah langka semua sekarang sebenarnya pemerintah kerja apa sih,awal pertamax naik prediksi bakal langka pertalite malah langka semua sekarang benar perintah kerja apa
2077609936973103198,Thu Jul 16 04:23:03 +0000 2026,Indos FC,IndosFC,@rekaarrahmat Kalau hidup mau naik terus jadi pertamax aja.. Ahahahah,kalau hidup mau naik terus jadi pertamax aja ahahahah,kalau hidup mau naik terus jadi pertamax saja ahahahah,kalau hidup mau naik terus jadi pertamax ahahahah
2077597445891256640,Thu Jul 16 03:33:25 +0000 2026,opentherain,carcadevalliora,Beneran pertamax naik trus pertalite abis ya ampun,beneran pertamax naik trus pertalite abis ya ampun,benaran pertamax naik terus pertalite habis ya ampun,benar pertamax naik terus pertalite habis ampun
2077590680667668915,Thu Jul 16 03:06:32 +0000 2026,Nejio,Nejioll,"@LambeSahamjja udah keliatan dari mereka naekin harga Pertamax, naekin jauh banget seolah olah yang beli Pertamax kategori orang punya, lama lama pertalite di bikin langka biar pada beli Pertamax, lalu pertalite di hilangin",udah keliatan dari mereka naekin harga pertamax naekin jauh banget seolah olah yang beli pertamax kategori orang punya lama lama pertalite di bikin langka biar pada beli pertamax lalu pertalite di hilangin,sudah kelihatan dari mereka naekin harga pertamax naekin jauh banget seolah olah yang beli pertamax kategori orang punya lama lama pertalite di bikin langka biar pada beli pertamax lalu pertalite di menghilangkan,lihat naekin harga pertamax naekin jauh banget olah beli pertamax kategori orang punya lama lama pertalite bikin langka biar beli pertamax lalu pertalite hilang
2077585449326120960,Thu Jul 16 02:45:45 +0000 2026,Chocomalt,ChocomaltMacha,"Ujian hidup jadi WNI:

1. Uang nyangkut di saham / cutloss
2. USDIDR 18k
3. BI Rate naik, yang dampaknya bisa ke cicilan KPR (biasanya) tapi kalau fixed rate mahhh amaannn
4. Em be ge
5. Ko-p-des
6. Pertamax naik, pertalite ngantrik bahkan ada yg kosong

Sekarang ditambah ini",ujian hidup jadi wni uang nyangkut di saham cutloss usdidr k bi rate naik yang dampaknya bisa ke cicilan kpr biasanya tapi kalau fixed rate mahhh amaannn em be ge ko p des pertamax naik pertalite ngantrik bahkan ada yg kosong sekarang ditambah ini,ujian hidup jadi wni uang nyangkut di saham cutloss usdidr ke bi rate naik yang dampaknya bisa ke cicilan kpr biasanya tapi kalau fixed rate mahhh amaannn em be ge kok p des pertamax naik pertalite ngantrik bahkan ada yang kosong sekarang ditambah ini,uji hidup jadi wni uang nyangkut saham cutloss usdidr bi rate naik dampak cicil kpr biasa kalau fixed rate mahhh amaannn em be ge p des pertamax naik pertalite ngantrik bahkan kosong sekarang tambah
2077572815700848860,Thu Jul 16 01:55:33 +0000 2026,Hari SB,harisubangkit,"@ardisatriawan sumpah stuck di angka 18 ribu gaes, rupiah gak ada harga dirinya. harga pertamax kagak turun-turun. harga telor mulai naik lagi since embege kembali beroperasi. harga ayam balik naik. yang turun cuma kepercayaan masyarakat.",sumpah stuck di angka ribu gaes rupiah gak ada harga dirinya harga pertamax kagak turun turun harga telor mulai naik lagi since embege kembali beroperasi harga ayam balik naik yang turun cuma kepercayaan masyarakat,sumpah stuck di angka ribu gaes rupiah enggak ada harga dirinya harga pertamax kagak turun turun harga telor mulai naik lagi since embege kembali beroperasi harga ayam balik naik yang turun cuma kepercayaan masyarakat,sumpah stuck angka ribu gaes rupiah enggak harga diri harga pertamax kagak turun turun harga telor mulai naik since embege operasi harga ayam balik naik turun cuma percaya masyarakat
2077556268353671249,Thu Jul 16 00:49:48 +0000 2026,DiaryTrader,WOLF_of_IHSG,"Memasuki hari ke sekian; hampir genap 1 pekan, BBM masih langka di kota Medan.

Antrian di SPBU membludak.
Semua berebut bbm khususnya pertalite.

Pagi ini situasi semakin parah.
Ternyata persoalan ini belum juga diselesaikan.

Terpantau berbagai pom mini pun terpaksa tutup; https://t.co/4eT9mRlHZD",memasuki hari ke sekian hampir genap pekan bbm masih langka di kota medan antrian di spbu membludak semua berebut bbm khususnya pertalite pagi ini situasi semakin parah ternyata persoalan ini belum juga diselesaikan terpantau berbagai pom mini pun terpaksa tutup,memasuki hari ke sekian hampir genap pekan bbm masih langka di kota medan antrian di spbu membludak semua berebut bbm khususnya pertalite pagi ini situasi semakin parah ternyata persoalan ini belum juga diselesaikan terpantau berbagai pom mini pun terpaksa tutup,pasuk hari sekian hampir genap pekan bbm langka kota medan antri spbu membludak semua rebut bbm khusus pertalite pagi situasi makin parah nyata soal selesai pantau bagai pom mini paksa tutup
2077552871739159021,Thu Jul 16 00:36:18 +0000 2026,Maria A. Alkaff,MariaAlkaff_,"Diembargo, disanksi puluhan tahun, jurnalis internasional sekaligus aktivis senior Muhammad Husein Gaza menyaksikan langsung di lokasi betapa murahnya harga BBM di Iran. 

Sc: gazaupdate 
——

Apa Konoha harus diembargo dulu supaya apa-apa jadi murah? 
Itu bensin special setara https://t.co/nd8spZcSYU",diembargo disanksi puluhan tahun jurnalis internasional sekaligus aktivis senior muhammad husein gaza menyaksikan langsung di lokasi betapa murahnya harga bbm di iran sc gazaupdate apa konoha harus diembargo dulu supaya apa apa jadi murah itu bensin special setara,diembargo disanksi puluhan tahun jurnalis internasional sekaligus aktivis senior muhammad husein gaza menyaksikan langsung di lokasi betapa murahnya harga bbm di iran sc gazaupdate apa konoha harus diembargo dulu supaya apa apa jadi murah itu bensin special setara,embargo sanksi puluh tahun jurnalis internasional sekaligus aktivis senior muhammad husein gaza saksi langsung lokasi betapa murah harga bbm iran sc gazaupdate apa konoha embargo dulu apa apa jadi murah bensin special tara
2077515337625751924,Wed Jul 15 22:07:09 +0000 2026,mil,rahello234,@hortensiahalu @naivarian Bandung  gini wkwkwk mana kl kabupaten gk ada swasta adapun tutup krn pertamax naik nya gk masuk akal,bandung gini wkwkwk mana kl kabupaten gk ada swasta adapun tutup krn pertamax naik nya gk masuk akal,bandung begini wkwkwk mana kalo kabupaten enggak ada swasta adapun tutup karena pertamax naik nya enggak masuk akal,bandung begini wkwkwk mana kabupaten enggak swasta adapun tutup pertamax naik nya enggak masuk akal
2077485822119657686,Wed Jul 15 20:09:52 +0000 2026,Hazel,Haye_SMESME,"@karirfess Skenarionya udah lama dibocorin kok:
Harga pertamax dinaikin-&gt;Pertalite dibikin langka-&gt;Rakyat dipaksa beli pertamax-&gt;Pemasukan pertamina meningkat tapi ujung-ujungnya tetep rugi karena duitnya entah kemana",skenarionya udah lama dibocorin kok harga pertamax dinaikin gt pertalite dibikin langka gt rakyat dipaksa beli pertamax gt pemasukan pertamina meningkat tapi ujung ujungnya tetep rugi karena duitnya entah kemana,skenarionya sudah lama dibocorin kok harga pertamax dinaikin begitu pertalite dibikin langka begitu rakyat dipaksa beli pertamax begitu pemasukan pertamina meningkat tapi ujung ujungnya tetap rugi karena duitnya entah kemana,skenario lama dibocorin harga pertamax dinaikin pertalite bikin langka rakyat paksa beli pertamax pasu pertamina tingkat ujung ujung tetap rugi duit entah
2077433888465719561,Wed Jul 15 16:43:30 +0000 2026,Hall,saharuuuuuuuu,"udah 4 pom/spbu yg biasa gue datengin di tangerang sini (gading serpong &amp; legok) pertalite nya pada habis busett, apakah akan mulai jadi langka ni pertalite, jadi mau ga mau pada pindah pake pertamax yg udh naik bgt ituu huftt",udah pom spbu yg biasa gue datengin di tangerang sini gading serpong amp legok pertalite nya pada habis busett apakah akan mulai jadi langka ni pertalite jadi mau ga mau pada pindah pake pertamax yg udh naik bgt ituu huftt,sudah pom spbu yang biasa gue datengin di tangerang sini gading serpong amp legok pertalite nya pada habis busett apakah akan mulai jadi langka nih pertalite jadi mau enggak mau pada pindah pakai pertamax yang sudah naik banget itu huftt,pom spbu biasa gue datengin tangerang sini gading serpong legok pertalite nya habis busett mulai jadi langka nih pertalite jadi mau enggak mau pindah pakai pertamax naik banget huftt
2077425556636016854,Wed Jul 15 16:10:24 +0000 2026,find dy/dx,ktokbolong,"@MuhadklyAcho di malaysia standard bensin oktan 92 bahkan sampe 97 aja kalah telak pak, mana roun 97 sm kyk harga pertamax kan b4b1 ya",di malaysia standard bensin oktan bahkan sampe aja kalah telak pak mana roun sm kyk harga pertamax kan bb ya,di malaysia standard bensin oktan bahkan sampai saja kalah telak pak mana roun sama kayak harga pertamax kan bb ya,malaysia standard bensin oktan bahkan kalah telak pak mana roun sama kayak harga pertamax kan bb
